number,area,year,species,type,InpN,lenbin,obs_value,label,pred_value,nll,pearson,resid,res_abs,prey
2,1,79,3,0,100,3,0.999622604,diet,0.392233,-93.5169,0.969829274,1,0.969829274,17
2,1,79,3,0,100,4,0.001970153,diet,0.398353,1.046,-0.628030603,0,0.628030603,6
2,1,79,3,0,100,4,0.005547974,diet,7.11E-06,-3.69443,2.077339252,1,2.077339252,12
2,1,79,3,0,100,4,0.011252503,diet,6.80E-05,-5.74797,1.35585908,1,1.35585908,13
2,1,79,3,0,100,4,0.011089741,diet,0.00854511,-0.289067,0.027527446,1,0.027527446,15
2,1,79,3,0,100,4,0.970139629,diet,0.332269,-103.95,1.106592426,1,1.106592426,17
2,1,79,3,0,100,5,0.003621902,diet,0.349459,1.65499,-0.585023703,0,0.585023703,6
2,1,79,3,0,100,5,0.010008716,diet,4.39E-06,-7.73872,4.775049311,1,4.775049311,12
2,1,79,3,0,100,5,0.019990571,diet,4.65E-05,-12.1222,2.925344193,1,2.925344193,13
2,1,79,3,0,100,5,0.020542268,diet,0.00802646,-1.93044,0.139700148,1,0.139700148,15
2,1,79,3,0,100,5,0.945836542,diet,0.315126,-103.957,1.123538533,1,1.123538533,17
2,1,80,3,0,100,3,1.74E-05,diet,0.382544,0.0174324,-0.618473218,0,0.618473218,6
2,1,80,3,0,100,3,6.11E-05,diet,1.65E-05,-0.00797833,0.010951705,1,0.010951705,12
2,1,80,3,0,100,3,6.71E-05,diet,0.00231898,0.0237732,-0.046762254,0,0.046762254,13
2,1,80,3,0,100,3,0.000116419,diet,0.00700546,0.0476998,-0.082307696,0,0.082307696,15
2,1,80,3,0,100,3,0.99973797,diet,0.442899,-81.3938,0.836714455,1,0.836714455,17
2,1,80,3,0,100,4,0.001434468,diet,0.364558,0.794393,-0.6014106,0,0.6014106,6
2,1,80,3,0,100,4,0.004934495,diet,1.00E-05,-3.05988,1.556933827,1,1.556933827,12
2,1,80,3,0,100,4,0.005282397,diet,0.00150064,-0.664785,0.097623732,1,0.097623732,13
2,1,80,3,0,100,4,0.00964846,diet,0.00743986,-0.250808,0.025605586,1,0.025605586,15
2,1,80,3,0,100,4,0.97870018,diet,0.379759,-92.6523,0.971919143,1,0.971919143,17
2,1,80,3,0,100,5,0.002673209,diet,0.321602,1.28048,-0.562385813,0,0.562385813,6
2,1,80,3,0,100,5,0.009042231,diet,6.22E-06,-6.58453,3.623262065,1,3.623262065,12
2,1,80,3,0,100,5,0.00943263,diet,0.00102943,-2.08949,0.261906509,1,0.261906509,13
2,1,80,3,0,100,5,0.018106442,diet,0.00706116,-1.70501,0.131443405,1,0.131443405,15
2,1,80,3,0,100,5,0.960745487,diet,0.360755,-94.1059,0.998937198,1,0.998937198,17
2,1,1,4,0,100,2,0.005710995,diet,0.0012042,-0.88896,0.129872887,1,0.129872887,7
2,1,1,4,0,100,2,7.71E-09,diet,5.50E-05,6.84E-06,-0.007412819,0,0.007412819,9
2,1,1,4,0,100,2,0.000103985,diet,0.000406706,0.0141819,-0.015010762,0,0.015010762,10
2,1,1,4,0,100,2,0.005686547,diet,0.000713672,-1.18021,0.18614792,1,0.18614792,13
2,1,1,4,0,100,2,0.988498466,diet,0.996854,0.832074,-0.008368708,0,0.008368708,17
2,1,1,4,0,100,3,0.005152043,diet,0.000778824,-0.973408,0.156704538,1,0.156704538,7
2,1,1,4,0,100,3,2.27E-06,diet,0.000193844,0.00100977,-0.013759695,0,0.013759695,9
2,1,1,4,0,100,3,0.0188752,diet,0.00110055,-5.3644,0.535791922,1,0.535791922,10
2,1,1,4,0,100,3,0.000688185,diet,0.00281611,0.0969691,-0.040098819,0,0.040098819,12
2,1,1,4,0,100,3,0.061167321,diet,0.00145538,-22.8665,1.565211346,1,1.565211346,13
2,1,1,4,0,100,3,0.914114981,diet,0.993655,7.62683,-0.079793567,0,0.079793567,17
2,1,1,4,0,100,4,0.001831999,diet,0.000455114,-0.255127,0.064541266,1,0.064541266,7
2,1,1,4,0,100,4,4.36E-06,diet,0.000364883,0.00193024,-0.018873658,0,0.018873658,9
2,1,1,4,0,100,4,0.034850804,diet,0.001678,-10.5719,0.809815716,1,0.809815716,10
2,1,1,4,0,100,4,0.003077248,diet,0.00516581,0.15941,-0.029058839,0,0.029058839,12
2,1,1,4,0,100,4,0.082626795,diet,0.00176423,-31.7834,1.925173657,1,1.925173657,13
2,1,1,4,0,100,4,0.877608795,diet,0.990572,10.6262,-0.113499509,0,0.113499509,17
2,1,1,4,0,100,5,0.001481389,diet,0.000265882,-0.254456,0.074544064,1,0.074544064,7
2,1,1,4,0,100,5,5.20E-06,diet,0.000520969,0.00239428,-0.022597089,0,0.022597089,9
2,1,1,4,0,100,5,0.037561964,diet,0.00202401,-10.9715,0.789925417,1,0.789925417,10
2,1,1,4,0,100,5,0.00443295,diet,0.00716521,0.212858,-0.032278071,0,0.032278071,12
2,1,1,4,0,100,5,0.084139005,diet,0.0017618,-32.5293,1.962586233,1,1.962586233,13
2,1,1,4,0,100,5,0.872379497,diet,0.988262,10.8806,-0.116568664,0,0.116568664,17
2,1,2,4,0,100,1,0.004987929,diet,0.00084782,-0.883915,0.142187018,1,0.142187018,7
2,1,2,4,0,100,1,9.53E-05,diet,0.00436297,0.036441,-0.064610024,0,0.064610024,10
2,1,2,4,0,100,1,0.006254423,diet,2.06E-05,-3.57535,1.374002447,1,1.374002447,13
2,1,2,4,0,100,1,0.98866235,diet,0.973112,-1.56737,0.015763721,1,0.015763721,17
2,1,2,4,0,100,2,0.005026594,diet,0.00159818,-0.575986,0.085759132,1,0.085759132,7
2,1,2,4,0,100,2,4.31E-08,diet,0.000151484,3.52E-05,-0.012304383,0,0.012304383,9
2,1,2,4,0,100,2,9.90E-05,diet,0.0390882,0.0591706,-0.197206784,0,0.197206784,10
2,1,2,4,0,100,2,0.006530841,diet,0.00042116,-1.79029,0.29771106,1,0.29771106,13
2,1,2,4,0,100,2,0.988343555,diet,0.756626,-26.4047,0.266390238,1,0.266390238,17
2,1,2,4,0,100,3,0.005535501,diet,0.000856267,-1.03312,0.15990798,1,0.15990798,7
2,1,2,4,0,100,3,7.14E-06,diet,0.000244725,0.00252453,-0.015187035,0,0.015187035,9
2,1,2,4,0,100,3,0.02451098,diet,0.0622638,2.28506,-0.151297442,0,0.151297442,10
2,1,2,4,0,100,3,0.000675892,diet,0.374748,0.427027,-0.611062546,0,0.611062546,12
2,1,2,4,0,100,3,0.066327393,diet,0.000654348,-30.6348,2.567336326,1,2.567336326,13
2,1,2,4,0,100,3,0.90294309,diet,0.561233,-42.9371,0.456127444,1,0.456127444,17
2,1,2,4,0,100,4,0.00305917,diet,0.000423283,-0.60506,0.128118371,1,0.128118371,7
2,1,2,4,0,100,4,1.11E-05,diet,0.000303709,0.00366493,-0.01679235,0,0.01679235,9
2,1,2,4,0,100,4,0.043791415,diet,0.0667208,1.84396,-0.088769093,0,0.088769093,10
2,1,2,4,0,100,4,0.003290403,diet,0.481013,1.64023,-0.688806724,0,0.688806724,12
2,1,2,4,0,100,4,0.090012029,diet,0.000643868,-44.4678,3.521959837,1,3.521959837,13
2,1,2,4,0,100,4,0.859835919,diet,0.450896,-55.5029,0.609005641,1,0.609005641,17
2,1,2,4,0,100,5,0.002784501,diet,0.000223232,-0.7027,0.171426138,1,0.171426138,7
2,1,2,4,0,100,5,1.23E-05,diet,0.000340052,0.00408897,-0.017772088,0,0.017772088,9
2,1,2,4,0,100,5,0.047275503,diet,0.0642146,1.44776,-0.066845683,0,0.066845683,10
2,1,2,4,0,100,5,0.005000131,diet,0.539872,2.34099,-0.727954702,0,0.727954702,12
2,1,2,4,0,100,5,0.092321747,diet,0.00056531,-47.044,3.859163762,1,3.859163762,13
2,1,2,4,0,100,5,0.852605792,diet,0.394785,-65.6468,0.72864366,1,0.72864366,17
2,1,3,4,0,100,2,0.004249079,diet,0.00160246,-0.414355,0.066114659,1,0.066114659,7
2,1,3,4,0,100,2,6.01E-10,diet,0.000647187,8.35E-07,-0.025439847,0,0.025439847,9
2,1,3,4,0,100,2,0.000122578,diet,0.151106,0.0872389,-0.388408216,0,0.388408216,10
2,1,3,4,0,100,2,0.007073624,diet,0.000476218,-1.90864,0.302322405,1,0.302322405,13
2,1,3,4,0,100,2,0.988554718,diet,0.74684,-27.7184,0.279697967,1,0.279697967,17
2,1,3,4,0,100,3,0.004479079,diet,0.000791552,-0.776304,0.131067651,1,0.131067651,7
2,1,3,4,0,100,3,8.90E-06,diet,0.000719501,0.00390928,-0.026491723,0,0.026491723,9
2,1,3,4,0,100,3,0.016521674,diet,0.258634,4.54469,-0.476073592,0,0.476073592,10
2,1,3,4,0,100,3,0.000663094,diet,0.264669,0.397148,-0.513170998,0,0.513170998,12
2,1,3,4,0,100,3,0.046900457,diet,0.000455848,-21.7319,2.175330666,1,2.175330666,13
2,1,3,4,0,100,3,0.931426796,diet,0.474729,-62.7756,0.662835918,1,0.662835918,17
2,1,3,4,0,100,4,0.001657771,diet,0.000353375,-0.256242,0.069389166,1,0.069389166,7
2,1,3,4,0,100,4,1.93E-05,diet,0.000665721,0.00683681,-0.025053075,0,0.025053075,9
2,1,3,4,0,100,4,0.039012505,diet,0.282483,7.72345,-0.458089335,0,0.458089335,10
2,1,3,4,0,100,4,0.00381043,diet,0.384602,1.75831,-0.614018642,0,0.614018642,12
2,1,3,4,0,100,4,0.070608654,diet,0.000338044,-37.7173,3.821968553,1,3.821968553,13
2,1,3,4,0,100,4,0.884891327,diet,0.331558,-86.8665,0.9609639,1,0.9609639,17
2,1,3,4,0,100,5,0.001450974,diet,0.000171662,-0.309705,0.097642613,1,0.097642613,7
2,1,3,4,0,100,5,2.03E-05,diet,0.000599879,0.00687406,-0.023663555,0,0.023663555,9
2,1,3,4,0,100,5,0.0418462,diet,0.275988,7.89369,-0.445690989,0,0.445690989,10
2,1,3,4,0,100,5,0.005340708,diet,0.46186,2.3819,-0.671744252,0,0.671744252,12
2,1,3,4,0,100,5,0.071950222,diet,0.00024557,-40.8688,4.575722498,1,4.575722498,13
2,1,3,4,0,100,5,0.879391595,diet,0.261135,-106.775,1.209863056,1,1.209863056,17
2,1,4,4,0,100,2,0.003778816,diet,0.000771488,-0.600395,0.108271996,1,0.108271996,7
2,1,4,4,0,100,2,4.81E-09,diet,0.00799155,6.89E-06,-0.089395416,0,0.089395416,9
2,1,4,4,0,100,2,0.00014525,diet,0.274345,0.109572,-0.523502222,0,0.523502222,10
2,1,4,4,0,100,2,0.015090986,diet,0.000251814,-6.17698,0.935125141,1,0.935125141,13
2,1,4,4,0,100,2,0.980984943,diet,0.707871,-32.0091,0.324613676,1,0.324613676,17
2,1,4,4,0,100,3,0.004329438,diet,0.000364956,-1.07085,0.207522978,1,0.207522978,7
2,1,4,4,0,100,3,5.09E-06,diet,0.006046,0.00360272,-0.077690587,0,0.077690587,9
2,1,4,4,0,100,3,0.006702562,diet,0.541874,2.94413,-0.727015667,0,0.727015667,10
2,1,4,4,0,100,3,0.000228553,diet,0.0226267,0.105023,-0.148902324,0,0.148902324,12
2,1,4,4,0,100,3,0.026241107,diet,0.000190638,-12.923,1.886734577,1,1.886734577,13
2,1,4,4,0,100,3,0.962493251,diet,0.428898,-77.7991,0.814769841,1,0.814769841,17
2,1,4,4,0,100,4,0.001128912,diet,0.000163159,-0.218364,0.075606746,1,0.075606746,7
2,1,4,4,0,100,4,2.85E-05,diet,0.00437088,0.0143579,-0.065681009,0,0.065681009,9
2,1,4,4,0,100,4,0.038301908,diet,0.660375,10.9057,-0.765501603,0,0.765501603,10
2,1,4,4,0,100,4,0.003235318,diet,0.0356093,0.775984,-0.171559356,0,0.171559356,12
2,1,4,4,0,100,4,0.054452058,diet,0.000123226,-33.167,4.8941716,1,4.8941716,13
2,1,4,4,0,100,4,0.902853269,diet,0.299359,-99.6675,1.103003754,1,1.103003754,17
2,1,4,4,0,100,5,0.001040724,diet,8.10E-05,-0.265689,0.106617669,1,0.106617669,7
2,1,4,4,0,100,5,3.10E-05,diet,0.00339325,0.0145535,-0.057719563,0,0.057719563,9
2,1,4,4,0,100,5,0.040285506,diet,0.708913,11.5528,-0.794122974,0,0.794122974,10
2,1,4,4,0,100,5,0.00435664,diet,0.046782,1.03418,-0.196149019,0,0.196149019,12
2,1,4,4,0,100,5,0.054915395,diet,8.23E-05,-35.7099,6.042867871,1,6.042867871,13
2,1,4,4,0,100,5,0.899370741,diet,0.240749,-118.532,1.342313063,1,1.342313063,17
2,1,5,4,0,100,2,0.004493767,diet,0.000420004,-1.0651,0.198778336,1,0.198778336,7
2,1,5,4,0,100,2,1.93E-08,diet,0.000148497,1.73E-05,-0.012184351,0,0.012184351,9
2,1,5,4,0,100,2,0.000165331,diet,0.415452,0.12944,-0.644299157,0,0.644299157,10
2,1,5,4,0,100,2,0.011428941,diet,8.76E-05,-5.56772,1.212041813,1,1.212041813,13
2,1,5,4,0,100,2,0.983911942,diet,0.58359,-51.3935,0.524029183,1,0.524029183,17
2,1,5,4,0,100,3,0.00616736,diet,0.000111954,-2.47246,0.572299663,1,0.572299663,7
2,1,5,4,0,100,3,2.75E-06,diet,0.000105127,0.00100195,-0.009984947,0,0.009984947,9
2,1,5,4,0,100,3,0.004447058,diet,0.704336,2.25244,-0.833948417,0,0.833948417,10
2,1,5,4,0,100,3,0.000148971,diet,0.000214044,0.00539916,-0.004447834,0,0.004447834,12
2,1,5,4,0,100,3,0.017266816,diet,4.20E-05,-10.3933,2.658314309,1,2.658314309,13
2,1,5,4,0,100,3,0.971967045,diet,0.295191,-115.829,1.245642513,1,1.245642513,17
2,1,5,4,0,100,4,0.001212267,diet,3.71E-05,-0.422625,0.192895369,1,0.192895369,7
2,1,5,4,0,100,4,3.60E-05,diet,7.50E-05,0.0026399,-0.004495746,0,0.004495746,9
2,1,5,4,0,100,4,0.040211515,diet,0.810372,12.0769,-0.855537438,0,0.855537438,10
2,1,5,4,0,100,4,0.003594441,diet,0.000154025,-1.13226,0.27721416,1,0.27721416,12
2,1,5,4,0,100,4,0.012999476,diet,2.12E-05,-8.34543,2.820336971,1,2.820336971,13
2,1,5,4,0,100,4,0.941946251,diet,0.189341,-151.126,1.72959695,1,1.72959695,17
2,1,5,4,0,100,5,0.001007171,diet,1.54E-05,-0.421187,0.252901849,1,0.252901849,7
2,1,5,4,0,100,5,4.62E-05,diet,5.79E-05,0.00104148,-0.001535396,0,0.001535396,9
2,1,5,4,0,100,5,0.043828087,diet,0.853567,13.0132,-0.876448096,0,0.876448096,10
2,1,5,4,0,100,5,0.005022298,diet,0.000120708,-1.87245,0.446137744,1,0.446137744,12
2,1,5,4,0,100,5,0.012576992,diet,1.20E-05,-8.74544,3.625037214,1,3.625037214,13
2,1,5,4,0,100,5,0.937519246,diet,0.146227,-174.198,2.069298415,1,2.069298415,17
2,1,6,4,0,100,2,0.003599551,diet,0.000956339,-0.477103,0.085472424,1,0.085472424,7
2,1,6,4,0,100,2,2.16E-08,diet,0.00180994,2.44E-05,-0.042542883,0,0.042542883,9
2,1,6,4,0,100,2,0.000129598,diet,0.448965,0.105626,-0.669855089,0,0.669855089,10
2,1,6,4,0,100,2,0.01190592,diet,2.51E-05,-7.33494,2.370027684,1,2.370027684,13
2,1,6,4,0,100,2,0.984364909,diet,0.548229,-57.6152,0.589034651,1,0.589034651,17
2,1,6,4,0,100,3,0.005283596,diet,0.000228743,-1.65892,0.334221707,1,0.334221707,7
2,1,6,4,0,100,3,2.01E-06,diet,0.000821812,0.00121059,-0.028597016,0,0.028597016,9
2,1,6,4,0,100,3,0.0032552,diet,0.771881,1.78013,-0.874862462,0,0.874862462,10
2,1,6,4,0,100,3,8.26E-05,diet,8.53E-06,-0.0187712,0.025382297,1,0.025382297,12
2,1,6,4,0,100,3,0.016396414,diet,1.05E-05,-12.0586,5.059288163,1,5.059288163,13
2,1,6,4,0,100,3,0.974980132,diet,0.227049,-142.079,1.569646348,1,1.569646348,17
2,1,6,4,0,100,4,0.00207217,diet,7.08E-05,-0.699805,0.237939477,1,0.237939477,7
2,1,6,4,0,100,4,1.83E-05,diet,0.000437639,0.00581724,-0.020043313,0,0.020043313,9
2,1,6,4,0,100,4,0.026977193,diet,0.868745,9.36664,-0.903121442,0,0.903121442,10
2,1,6,4,0,100,4,0.002312732,diet,5.51E-06,-1.39665,0.982587314,1,0.982587314,12
2,1,6,4,0,100,4,0.010721534,diet,4.86E-06,-8.25347,4.858896219,1,4.858896219,13
2,1,6,4,0,100,4,0.957898034,diet,0.130736,-190.771,2.287667992,1,2.287667992,17
2,1,6,4,0,100,5,0.001157677,diet,2.83E-05,-0.429809,0.212451285,1,0.212451285,7
2,1,6,4,0,100,5,3.33E-05,diet,0.00028416,0.00714111,-0.014880751,0,0.014880751,9
2,1,6,4,0,100,5,0.034425351,diet,0.904383,11.2518,-0.914791069,0,0.914791069,10
2,1,6,4,0,100,5,0.00402413,diet,4.07E-06,-2.77517,1.992566632,1,1.992566632,12
2,1,6,4,0,100,5,0.008829678,diet,2.64E-06,-7.16547,5.432995608,1,5.432995608,13
2,1,6,4,0,100,5,0.95152985,diet,0.0952976,-218.953,2.773643246,1,2.773643246,17
2,1,7,4,0,100,2,0.008777538,diet,0.00071821,-2.19718,0.300727479,1,0.300727479,7
2,1,7,4,0,100,2,1.36E-08,diet,0.00153269,1.58E-05,-0.039149237,0,0.039149237,9
2,1,7,4,0,100,2,0.000134567,diet,0.433098,0.108685,-0.657897339,0,0.657897339,10
2,1,7,4,0,100,2,0.012957889,diet,0.000251291,-5.1091,0.801568847,1,0.801568847,13
2,1,7,4,0,100,2,0.978129992,diet,0.564268,-53.8082,0.550950819,1,0.550950819,17
2,1,7,4,0,100,3,0.012151328,diet,0.00016798,-5.20241,0.924590375,1,0.924590375,7
2,1,7,4,0,100,3,2.21E-06,diet,0.000637702,0.0012504,-0.025165378,0,0.025165378,9
2,1,7,4,0,100,3,0.004922081,diet,0.780501,2.49363,-0.877888306,0,0.877888306,10
2,1,7,4,0,100,3,7.32E-05,diet,6.73E-05,-0.000611916,0.000715423,1,0.000715423,12
2,1,7,4,0,100,3,0.019840032,diet,8.85E-05,-10.7387,2.099746085,1,2.099746085,13
2,1,7,4,0,100,3,0.963011153,diet,0.218538,-142.825,1.592522434,1,1.592522434,17
2,1,7,4,0,100,4,0.006469854,diet,5.02E-05,-3.14349,0.905965937,1,0.905965937,7
2,1,7,4,0,100,4,7.75E-06,diet,0.000314094,0.0028679,-0.017285645,0,0.017285645,9
2,1,7,4,0,100,4,0.022077372,diet,0.880893,8.13856,-0.915036376,0,0.915036376,10
2,1,7,4,0,100,4,0.001496716,diet,3.95E-05,-0.543939,0.231797305,1,0.231797305,12
2,1,7,4,0,100,4,0.018677174,diet,3.71E-05,-11.6218,3.061880226,1,3.061880226,13
2,1,7,4,0,100,4,0.951271139,diet,0.118666,-198.006,2.41699602,1,2.41699602,17
2,1,7,4,0,100,5,0.002077838,diet,1.96E-05,-0.968906,0.464788975,1,0.464788975,7
2,1,7,4,0,100,5,1.54E-05,diet,0.000193299,0.00388947,-0.012798609,0,0.012798609,9
2,1,7,4,0,100,5,0.035390796,diet,0.916567,11.5168,-0.920408566,0,0.920408566,10
2,1,7,4,0,100,5,0.003471169,diet,2.74E-05,-1.68006,0.657341581,1,0.657341581,12
2,1,7,4,0,100,5,0.0169587,diet,1.89E-05,-11.5349,3.901160896,1,3.901160896,13
2,1,7,4,0,100,5,0.942086139,diet,0.0831741,-228.659,2.978205319,1,2.978205319,17
2,1,8,4,0,100,2,0.007453649,diet,0.000379238,-2.21992,0.363274058,1,0.363274058,7
2,1,8,4,0,100,2,4.24E-08,diet,0.0310142,5.73E-05,-0.176108248,0,0.176108248,9
2,1,8,4,0,100,2,0.000164519,diet,0.369182,0.126943,-0.607332723,0,0.607332723,10
2,1,8,4,0,100,2,0.016410648,diet,0.0858101,2.71466,-0.23691188,0,0.23691188,13
2,1,8,4,0,100,2,0.975971142,diet,0.51359,-62.6582,0.645196249,1,0.645196249,17
2,1,8,4,0,100,3,0.009453046,diet,9.77E-05,-4.32163,0.946236296,1,0.946236296,7
2,1,8,4,0,100,3,3.01E-06,diet,0.0142296,0.00254505,-0.119262674,0,0.119262674,9
2,1,8,4,0,100,3,0.014255857,diet,0.742845,5.6358,-0.845344231,0,0.845344231,10
2,1,8,4,0,100,3,6.00E-05,diet,1.47E-05,-0.00843571,0.011813987,1,0.011813987,12
2,1,8,4,0,100,3,0.028368117,diet,0.0329971,0.428794,-0.02548283,0,0.02548283,13
2,1,8,4,0,100,3,0.947860004,diet,0.209816,-142.935,1.61125009,1,1.61125009,17
2,1,8,4,0,100,4,0.005644745,diet,3.02E-05,-2.95327,1.0223163,1,1.0223163,7
2,1,8,4,0,100,4,7.72E-06,diet,0.00734311,0.00529357,-0.08560187,0,0.08560187,9
2,1,8,4,0,100,4,0.032301359,diet,0.86395,10.6155,-0.894737372,0,0.894737372,10
2,1,8,4,0,100,4,0.001308967,diet,9.10E-06,-0.650373,0.430874891,1,0.430874891,12
2,1,8,4,0,100,4,0.027933391,diet,0.0141715,-1.89553,0.115603292,1,0.115603292,13
2,1,8,4,0,100,4,0.932803818,diet,0.114496,-195.67,2.418363299,1,2.418363299,17
2,1,8,4,0,100,5,0.002681037,diet,1.20E-05,-1.45125,0.772027915,1,0.772027915,7
2,1,8,4,0,100,5,1.81E-05,diet,0.00463776,0.0100599,-0.067834626,0,0.067834626,9
2,1,8,4,0,100,5,0.047414649,diet,0.90818,13.9992,-0.903230948,0,0.903230948,10
2,1,8,4,0,100,5,0.004516628,diet,6.48E-06,-2.95725,1.772350247,1,1.772350247,12
2,1,8,4,0,100,5,0.026534729,diet,0.0072855,-3.4298,0.225519276,1,0.225519276,13
2,1,8,4,0,100,5,0.918834808,diet,0.0798786,-224.434,2.968411257,1,2.968411257,17
2,1,9,4,0,100,2,0.001907037,diet,0.000252069,-0.385909,0.104238912,1,0.104238912,7
2,1,9,4,0,100,2,3.78E-09,diet,0.0224572,5.89E-06,-0.14985724,0,0.14985724,9
2,1,9,4,0,100,2,0.000142706,diet,0.371015,0.112213,-0.608875721,0,0.608875721,10
2,1,9,4,0,100,2,0.019871455,diet,0.0324027,0.971628,-0.069615129,0,0.069615129,13
2,1,9,4,0,100,2,0.978078799,diet,0.572946,-52.3076,0.535230136,1,0.535230136,17
2,1,9,4,0,100,3,0.001791622,diet,6.28E-05,-0.600326,0.218136091,1,0.218136091,7
2,1,9,4,0,100,3,2.10E-06,diet,0.0102557,0.0017848,-0.101249679,0,0.101249679,9
2,1,9,4,0,100,3,0.014891312,diet,0.750011,5.83637,-0.848836874,0,0.848836874,10
2,1,9,4,0,100,3,6.14E-05,diet,0.000538546,0.0133349,-0.020560007,0,0.020560007,12
2,1,9,4,0,100,3,0.023275194,diet,0.0137212,-1.22996,0.081562199,1,0.081562199,13
2,1,9,4,0,100,3,0.959978351,diet,0.22541,-139.1,1.547197031,1,1.547197031,17
2,1,9,4,0,100,4,0.001106826,diet,1.91E-05,-0.449386,0.248960164,1,0.248960164,7
2,1,9,4,0,100,4,4.61E-06,diet,0.00532584,0.00325291,-0.072915141,0,0.072915141,9
2,1,9,4,0,100,4,0.026721781,diet,0.867969,9.30099,-0.902966284,0,0.902966284,10
2,1,9,4,0,100,4,0.000854888,diet,0.000333328,-0.0805171,0.028567252,1,0.028567252,12
2,1,9,4,0,100,4,0.020427596,diet,0.00609981,-2.46894,0.183451364,1,0.183451364,13
2,1,9,4,0,100,4,0.950884295,diet,0.120253,-196.624,2.395302292,1,2.395302292,17
2,1,9,4,0,100,5,0.000742815,diet,7.52E-06,-0.341146,0.268096887,1,0.268096887,7
2,1,9,4,0,100,5,9.70E-06,diet,0.00339001,0.0056804,-0.058057207,0,0.058057207,9
2,1,9,4,0,100,5,0.033450669,diet,0.910294,11.0511,-0.919033121,0,0.919033121,10
2,1,9,4,0,100,5,0.003000243,diet,0.000237248,-0.761265,0.179382009,1,0.179382009,12
2,1,9,4,0,100,5,0.017968276,diet,0.00320719,-3.09632,0.260648938,1,0.260648938,13
2,1,9,4,0,100,5,0.944828298,diet,0.0828644,-229.952,2.994367369,1,2.994367369,17
2,1,10,4,0,100,2,0.00604349,diet,0.000237824,-1.95519,0.37646464,1,0.37646464,7
2,1,10,4,0,100,2,2.26E-09,diet,0.0028655,3.18E-06,-0.053530323,0,0.053530323,9
2,1,10,4,0,100,2,0.000147548,diet,0.449146,0.118347,-0.669963396,0,0.669963396,10
2,1,10,4,0,100,2,0.019847428,diet,0.00740289,-1.95736,0.14463657,1,0.14463657,13
2,1,10,4,0,100,2,0.973961532,diet,0.539677,-57.5028,0.591163221,1,0.591163221,17
2,1,10,4,0,100,3,0.005425659,diet,5.91E-05,-2.45217,0.698046198,1,0.698046198,7
2,1,10,4,0,100,3,1.34E-06,diet,0.00144889,0.000934062,-0.038029174,0,0.038029174,9
2,1,10,4,0,100,3,0.017543588,diet,0.777718,6.65196,-0.861989889,0,0.861989889,10
2,1,10,4,0,100,3,7.05E-05,diet,0.0004171,0.0125312,-0.016972106,0,0.016972106,12
2,1,10,4,0,100,3,0.022594087,diet,0.00332144,-4.33194,0.334409149,1,0.334409149,13
2,1,10,4,0,100,3,0.954364852,diet,0.217036,-141.34,1.58268811,1,1.58268811,17
2,1,10,4,0,100,4,0.002625827,diet,1.82E-05,-1.30493,0.610570819,1,0.610570819,7
2,1,10,4,0,100,4,3.22E-06,diet,0.000824165,0.00178418,-0.028596211,0,0.028596211,9
2,1,10,4,0,100,4,0.029884535,diet,0.878362,10.1031,-0.905322977,0,0.905322977,10
2,1,10,4,0,100,4,0.000770532,diet,0.000273248,-0.0798812,0.030083366,1,0.030083366,12
2,1,10,4,0,100,4,0.01653651,diet,0.00154789,-3.91696,0.380970717,1,0.380970717,13
2,1,10,4,0,100,4,0.950179379,diet,0.118974,-197.423,2.409807288,1,2.409807288,17
2,1,10,4,0,100,5,0.001432384,diet,7.25E-06,-0.757216,0.529364881,1,0.529364881,7
2,1,10,4,0,100,5,8.55E-06,diet,0.000555783,0.00356906,-0.023212392,0,0.023212392,9
2,1,10,4,0,100,5,0.037102953,diet,0.915108,11.8928,-0.917827015,0,0.917827015,10
2,1,10,4,0,100,5,0.002943341,diet,0.000201255,-0.789619,0.193289284,1,0.193289284,12
2,1,10,4,0,100,5,0.013340589,diet,0.000839337,-3.68995,0.431504488,1,0.431504488,13
2,1,10,4,0,100,5,0.945172183,diet,0.0832885,-229.588,2.986456123,1,2.986456123,17
2,1,11,4,0,100,2,0.005063074,diet,0.00026415,-1.49523,0.295269485,1,0.295269485,7
2,1,11,4,0,100,2,2.11E-09,diet,0.00246995,2.95E-06,-0.049698549,0,0.049698549,9
2,1,11,4,0,100,2,0.000166334,diet,0.475142,0.132358,-0.689064141,0,0.689064141,10
2,1,11,4,0,100,2,0.031798211,diet,0.00190753,-8.94675,0.684384433,1,0.684384433,13
2,1,11,4,0,100,2,0.962972379,diet,0.505592,-62.0438,0.643246502,1,0.643246502,17
2,1,11,4,0,100,3,0.004433352,diet,6.31E-05,-1.88499,0.550062202,1,0.550062202,7
2,1,11,4,0,100,3,1.48E-06,diet,0.001157,0.000987974,-0.033971085,0,0.033971085,9
2,1,11,4,0,100,3,0.024143089,diet,0.799729,8.45074,-0.867278318,0,0.867278318,10
2,1,11,4,0,100,3,6.11E-05,diet,0.00895435,0.0304912,-0.093981252,0,0.093981252,12
2,1,11,4,0,100,3,0.035436782,diet,0.000828127,-13.3113,1.202641682,1,1.202641682,13
2,1,11,4,0,100,3,0.935924147,diet,0.189268,-149.595,1.716255921,1,1.716255921,17
2,1,11,4,0,100,4,0.002368003,diet,1.96E-05,-1.13489,0.530000864,1,0.530000864,7
